time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2024-10-01T10:25:08.20Z,47.4531501,11.0178249,1635.938,42.65,15.25,16.24,1.743,2.652,0.4,0.4096,3.0,19.67935,14
2024-10-01T10:25:08.40Z,47.4532266,11.0178657,1632.672,42.51,15.48,16.23,1.741,2.648,0.4,0.4012,3.0,20.01273,14
2024-10-01T10:25:08.60Z,47.453303,11.0179067,1629.402,42.5,15.51,16.23,1.739,2.644,0.4,0.4004,3.0,20.04256,14
2024-10-01T10:25:08.80Z,47.4533794,11.0179479,1626.196,42.53,15.56,15.92,1.737,2.64,0.4,0.41012,3.0,20.09642,14
2024-10-01T10:25:09.00Z,47.4534558,11.0179892,1623.058,42.54,15.6,15.46,1.735,2.636,0.4,0.40565,3.0,20.14348,14
2024-10-01T10:25:09.20Z,47.4535321,11.0180307,1619.94,42.45,15.58,15.38,1.733,2.633,0.41,0.40369,3.0,20.1605,14
2024-10-01T10:25:09.40Z,47.4536082,11.0180721,1616.847,42.34,15.66,15.41,1.732,2.63,0.41,0.42107,3.0,20.30135,14
2024-10-01T10:25:09.60Z,47.4536839,11.0181133,1613.54,41.85,15.46,17.14,1.731,2.629,0.41,0.41672,3.0,20.26817,14
2024-10-01T10:25:09.80Z,47.4537587,11.0181543,1609.923,41.48,15.55,18.74,1.731,2.632,0.43,0.45645,3.0,20.54947,14
2024-10-01T10:25:10.00Z,47.453833,11.0181952,1605.963,41.25,15.33,20.23,1.732,2.636,0.43,0.46111,3.0,20.3879,14
2024-10-01T10:25:10.20Z,47.4539071,11.0182358,1601.777,41.27,15.22,21.21,1.733,2.639,0.43,0.46657,3.0,20.25108,14
2024-10-01T10:25:10.40Z,47.4539814,11.0182758,1597.479,41.54,14.9,21.41,1.734,2.641,0.42,0.46847,3.0,19.73482,14
2024-10-01T10:25:10.60Z,47.4540561,11.0183153,1593.117,41.72,14.84,21.7,1.735,2.643,0.44,0.46685,3.0,19.57657,14
2024-10-01T10:25:10.80Z,47.454131,11.0183545,1588.677,41.61,14.71,22.49,1.737,2.645,0.44,0.46756,3.0,19.47048,14
2024-10-01T10:25:11.00Z,47.4542059,11.0183933,1584.122,41.78,14.55,22.98,1.739,2.646,0.44,0.4686,3.0,19.20351,14
2024-10-01T10:25:11.20Z,47.4542813,11.0184317,1579.472,42.05,14.41,23.33,1.741,2.648,0.45,0.46744,3.0,18.91232,14
2024-10-01T10:25:11.40Z,47.4543569,11.0184696,1574.768,42.16,14.28,23.6,1.742,2.649,0.44,0.46098,3.0,18.71224,15
2024-10-01T10:25:11.60Z,47.4544328,11.0185076,1570.011,42.34,14.36,23.88,1.744,2.651,0.44,0.44625,3.0,18.7347,15
2024-10-01T10:25:11.80Z,47.4545091,11.0185455,1565.233,42.56,14.33,23.98,1.745,2.653,0.43,0.4283,3.0,18.61047,15
2024-10-01T10:25:12.00Z,47.4545859,11.0185833,1560.447,42.85,14.26,24.03,1.745,2.655,0.44,0.42492,3.0,18.41073,15
2024-10-01T10:25:12.20Z,47.4546631,11.0186209,1555.657,43.04,14.16,24.09,1.746,2.659,0.44,0.43754,3.0,18.2134,15
2024-10-01T10:25:12.40Z,47.4547408,11.0186581,1550.879,43.33,14.0,24.15,1.747,2.662,0.44,0.43553,3.0,17.90679,15
2024-10-01T10:25:12.60Z,47.454819,11.018695,1546.118,43.65,13.86,23.72,1.748,2.666,0.44,0.43436,3.0,17.62051,14
2024-10-01T10:25:12.80Z,47.4548978,11.0187316,1541.4,43.99,13.73,23.59,1.749,2.669,0.44,0.43129,3.0,17.33654,15
2024-10-01T10:25:13.00Z,47.4549771,11.0187678,1536.704,44.17,13.67,23.56,1.751,2.674,0.44,0.43778,3.0,17.19419,14
2024-10-01T10:25:13.20Z,47.4550566,11.0188038,1532.001,44.28,13.61,23.64,1.752,2.678,0.44,0.43631,3.0,17.08242,15
2024-10-01T10:25:13.40Z,47.4551363,11.0188397,1527.255,44.46,13.45,23.8,1.753,2.68,0.41,0.43424,3.0,16.82642,15
