time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2018-08-06T06:00:56.20Z,46.0144469,7.3677626,3456.735,-31.44,-20.85,28.24,1.283,2.595,0.62,213.54742,0.40161,3,6
2018-08-06T06:00:56.40Z,46.0143917,7.3677112,3452.228,-32.08,-21,27.45,1.274,2.556,0.55,213.21268,0.53764,3,5
2018-08-06T06:00:56.60Z,46.0143356,7.3676598,3447.787,-32.44,-21.03,26.62,1.266,2.517,0.48,212.95274,0.58485,3,5
2018-08-06T06:00:56.80Z,46.0142778,7.3676075,3443.162,-32.93,-21.11,25.96,1.262,2.486,0.42,212.6644,0.58769,3,6
2018-08-06T06:00:57.00Z,46.0142185,7.3675535,3438.294,-33.29,-21.34,25.54,1.266,2.467,0.41,212.66487,0.59646,3,6
2018-08-06T06:00:57.20Z,46.0141582,7.3674981,3433.501,-33.7,-21.58,25.2,1.276,2.471,0.4,212.62648,0.55618,3,6
2018-08-06T06:00:57.40Z,46.0140972,7.3674419,3428.782,-34.11,-21.94,24.79,1.286,2.479,0.4,212.75583,0.54114,3,6
2018-08-06T06:00:57.60Z,46.0140358,7.3673841,3424.32,-34.46,-22.41,24.27,1.286,2.477,0.35,213.03357,0.41984,3,6
2018-08-06T06:00:57.80Z,46.0139741,7.3673251,3419.966,-34.61,-22.79,23.68,1.289,2.481,0.35,213.35819,0.42737,3,6
2018-08-06T06:00:58.00Z,46.0139122,7.3672645,3415.798,-34.75,-23.21,23.1,1.291,2.483,0.34,213.74017,0.39565,3,6
2018-08-06T06:00:58.20Z,46.0138497,7.3672032,3411.619,-34.94,-23.56,22.67,1.293,2.486,0.34,213.99,0.38883,3,6
2018-08-06T06:00:58.40Z,46.0137869,7.3671413,3407.505,-35.17,-23.75,22.34,1.293,2.484,0.33,214.02883,0.37842,3,6
2018-08-06T06:00:58.60Z,46.0137243,7.3670794,3403.491,-35.31,-24.04,22.15,1.285,2.456,0.3,214.24739,0.35734,3,6
2018-08-06T06:00:58.80Z,46.0136606,7.3670164,3399.226,-35.48,-24.24,22.14,1.283,2.433,0.34,214.34281,0.39535,3,6
2018-08-06T06:00:59.00Z,46.0135965,7.3669531,3394.899,-35.7,-24.49,22.2,1.287,2.457,0.37,214.4525,0.36837,3,6
2018-08-06T06:00:59.20Z,46.013532,7.3668893,3390.544,-35.86,-24.82,22.2,1.291,2.485,0.38,214.69242,0.35636,3,6
2018-08-06T06:00:59.40Z,46.0134671,7.3668248,3386.182,-36.05,-25.07,22.14,1.297,2.517,0.39,214.81799,0.35892,3,6
2018-08-06T06:00:59.60Z,46.0134018,7.3667596,3381.876,-36.25,-25.34,22.05,1.303,2.553,0.4,214.95909,0.35928,3,6
2018-08-06T06:00:59.80Z,46.0133367,7.3666941,3377.57,-36.35,-25.56,21.99,1.321,2.592,0.61,215.11125,0.42579,3,6
2018-08-06T06:01:00.00Z,46.013271,7.3666275,3373.269,-36.58,-25.91,21.92,1.351,2.636,0.68,215.31231,0.47508,3,6
2018-08-06T06:01:00.20Z,46.013205,7.3665604,3368.975,-36.7,-26.11,21.84,1.391,2.683,0.71,215.42501,0.49604,3,6
2018-08-06T06:01:00.40Z,46.0131384,7.3664931,3364.75,-36.91,-26.22,21.71,1.437,2.736,0.73,215.39706,0.51677,3,6
2018-08-06T06:01:00.60Z,46.0130708,7.3664252,3360.535,-37.34,-26.38,21.59,1.483,2.791,0.73,215.24027,0.49402,3,6
2018-08-06T06:01:00.80Z,46.0130029,7.3663577,3356.318,-37.56,-26.31,21.49,1.529,2.85,0.73,215.0161,0.49287,3,6
2018-08-06T06:01:01.00Z,46.0129346,7.3662901,3352.087,-37.91,-26.35,21.44,1.574,2.911,0.72,214.7999,0.48846,3,6
2018-08-06T06:01:01.20Z,46.0128655,7.3662226,3347.924,-37.95,-26.22,21.21,1.622,2.975,0.73,214.63565,0.48809,3,6
2018-08-06T06:01:01.40Z,46.0127957,7.3661545,3343.774,-38.05,-26.36,20.94,1.667,3.039,0.72,214.71179,0.48682,3,6
2018-08-06T06:01:01.60Z,46.0127255,7.3660865,3339.689,-38.25,-26.4,20.67,1.712,3.112,0.72,214.61165,0.48462,3,6
2018-08-06T06:01:01.80Z,46.0126551,7.3660187,3335.696,-38.65,-26.31,20.47,1.754,3.189,0.71,214.24389,0.47874,3,6
2018-08-06T06:01:02.00Z,46.0125841,7.3659511,3331.775,-39.1,-26.21,20.26,1.781,3.251,0.68,213.83497,0.45631,3,7
2018-08-06T06:01:02.20Z,46.0125133,7.3658845,3327.884,-39.42,-25.94,20.13,1.788,3.287,0.63,213.34978,0.42007,3,7
2018-08-06T06:01:02.40Z,46.012443,7.3658179,3324.237,-39.75,-25.65,19.97,1.786,3.304,0.59,212.83952,0.38421,3,7
2018-08-06T06:01:02.60Z,46.0123721,7.3657522,3320.555,-39.97,-25.39,19.84,1.798,3.35,0.57,212.42618,0.39279,3,7
2018-08-06T06:01:02.80Z,46.0123007,7.3656878,3316.737,-40.19,-25.07,19.84,1.812,3.41,0.53,211.95305,0.40158,3,6
2018-08-06T06:01:03.00Z,46.0122289,7.3656244,3312.736,-40.33,-24.67,19.97,1.819,3.456,0.5,211.45005,0.40671,3,6
2018-08-06T06:01:03.20Z,46.0121566,7.3655619,3308.798,-40.58,-24.28,20.04,1.821,3.486,0.49,210.89264,0.40177,3,6
2018-08-06T06:01:03.40Z,46.0120845,7.3654999,3305.113,-40.67,-23.99,19.95,1.79,3.386,0.43,210.53267,0.39134,3,6
2018-08-06T06:01:03.60Z,46.0120124,7.3654387,3301.743,-40.89,-23.67,19.63,1.764,3.342,0.4,210.05766,0.3629,3,6
2018-08-06T06:01:03.80Z,46.0119393,7.3653791,3298.21,-41.08,-23.2,19.29,1.751,3.316,0.38,209.45591,0.35976,3,6
2018-08-06T06:01:04.00Z,46.0118661,7.3653201,3294.896,-41.3,-22.71,18.74,1.746,3.301,0.37,208.81334,0.36447,3,6
2018-08-06T06:01:04.20Z,46.0117927,7.3652628,3291.755,-41.49,-22.09,18.02,1.738,3.265,0.36,208.03743,0.36326,3,6
2018-08-06T06:01:04.40Z,46.011719,7.3652068,3288.702,-41.59,-21.59,17.37,1.734,3.248,0.36,207.43743,0.36318,3,6
2018-08-06T06:01:04.60Z,46.011645,7.3651527,3285.643,-41.63,-21.06,16.89,1.725,3.23,0.33,206.83493,0.3334,3,6
2018-08-06T06:01:04.80Z,46.0115696,7.3651007,3282.298,-41.84,-20.55,16.71,1.719,3.252,0.35,206.15604,0.33912,3,6
2018-08-06T06:01:05.00Z,46.0114945,7.3650493,3279.065,-41.83,-20.15,16.52,1.713,3.276,0.36,205.72162,0.33735,3,6
2018-08-06T06:01:05.20Z,46.0114186,7.3649986,3275.791,-41.88,-19.9,16.51,1.694,3.292,0.35,205.41772,0.33323,3,7
2018-08-06T06:01:05.40Z,46.0113435,7.3649479,3272.691,-41.8,-19.61,16.48,1.67,3.261,0.31,205.13126,0.32927,3,7
2018-08-06T06:01:05.60Z,46.0112683,7.3648973,3269.482,-41.78,-19.53,16.57,1.65,3.243,0.31,205.05097,0.32042,3,7
2018-08-06T06:01:05.80Z,46.011193,7.3648474,3266.227,-41.77,-19.4,16.57,1.632,3.227,0.31,204.9189,0.32087,3,7
2018-08-06T06:01:06.00Z,46.0111179,7.3647977,3263.022,-41.88,-19.27,16.48,1.627,3.22,0.44,204.71103,0.29998,3,7
2018-08-06T06:01:06.20Z,46.0110428,7.3647487,3259.85,-41.83,-19,16.3,1.623,3.21,0.46,204.42641,0.2894,3,7
2018-08-06T06:01:06.40Z,46.0109675,7.3647,3256.661,-41.79,-18.83,15.99,1.619,3.194,0.45,204.25184,0.29893,3,7
2018-08-06T06:01:06.60Z,46.0108928,7.3646527,3253.63,-41.76,-18.7,15.7,1.605,3.174,0.44,204.11472,0.28419,3,7
2018-08-06T06:01:06.80Z,46.0108177,7.3646044,3250.67,-41.82,-18.74,15.41,1.594,3.166,0.34,204.13726,0.27937,3,8
2018-08-06T06:01:07.00Z,46.0107431,7.3645553,3248.002,-41.83,-18.69,15.13,1.577,3.153,0.33,204.07463,0.27583,3,8
2018-08-06T06:01:07.20Z,46.0106686,7.3645075,3245.178,-41.75,-18.91,14.95,1.567,3.147,0.33,204.37334,0.29999,3,8
2018-08-06T06:01:07.40Z,46.0105941,7.3644597,3242.276,-41.67,-18.97,14.91,1.558,3.137,0.31,204.47644,0.26227,3,8
2018-08-06T06:01:07.60Z,46.0105193,7.3644122,3239.239,-41.55,-18.93,14.82,1.542,3.12,0.3,204.50095,0.25057,3,8
2018-08-06T06:01:07.80Z,46.0104447,7.3643644,3236.289,-41.52,-18.84,14.7,1.53,3.104,0.32,204.40177,0.26048,3,8
2018-08-06T06:01:08.00Z,46.0103704,7.3643159,3233.465,-41.55,-18.71,14.68,1.517,3.086,0.32,204.24703,0.26051,3,8
2018-08-06T06:01:08.20Z,46.0102968,7.3642679,3230.749,-41.38,-18.47,14.65,1.511,3.082,0.33,204.06097,0.27784,3,7
2018-08-06T06:01:08.40Z,46.0102223,7.3642203,3227.777,-41.48,-18.32,14.65,1.495,3.053,0.3,203.82806,0.25146,3,8
2018-08-06T06:01:08.60Z,46.0101485,7.3641726,3224.958,-41.26,-18.11,14.56,1.475,3.02,0.28,203.69858,0.24931,3,8
2018-08-06T06:01:08.80Z,46.0100747,7.3641252,3222.269,-41.35,-18.11,14.47,1.464,2.999,0.3,203.65555,0.25765,3,8
2018-08-06T06:01:09.00Z,46.0100015,7.3640783,3219.651,-41.15,-18.15,14.28,1.452,2.979,0.29,203.80317,0.26886,3,8
2018-08-06T06:01:09.20Z,46.0099281,7.364032,3216.88,-40.99,-18.17,14.1,1.441,2.965,0.29,203.90274,0.27084,3,8
2018-08-06T06:01:09.40Z,46.0098545,7.3639843,3214.034,-40.92,-18.4,14.08,1.435,2.957,0.35,204.21527,0.29619,3,8
2018-08-06T06:01:09.60Z,46.0097807,7.3639364,3210.958,-40.85,-18.52,14.38,1.428,2.939,0.35,204.38902,0.29699,3,8
2018-08-06T06:01:09.80Z,46.0097074,7.3638889,3207.871,-40.63,-18.37,14.68,1.422,2.922,0.37,204.3262,0.31552,3,8
2018-08-06T06:01:10.00Z,46.0096347,7.363841,3204.9,-40.54,-18.32,14.97,1.415,2.9,0.37,204.31576,0.30258,3,8
2018-08-06T06:01:10.20Z,46.0095616,7.3637933,3201.781,-40.64,-18.38,15.11,1.411,2.884,0.4,204.33692,0.33679,3,8
2018-08-06T06:01:10.40Z,46.0094888,7.3637457,3198.741,-40.59,-18.4,15.12,1.41,2.876,0.43,204.379,0.3372,3,8
2018-08-06T06:01:10.60Z,46.0094162,7.3636977,3195.67,-40.5,-18.59,15.08,1.406,2.867,0.41,204.65805,0.32765,3,8
2018-08-06T06:01:10.80Z,46.0093436,7.3636493,3192.625,-40.43,-18.69,15.13,1.4,2.858,0.39,204.81854,0.31634,3,8
2018-08-06T06:01:11.00Z,46.0092709,7.3636008,3189.546,-40.5,-18.75,15.26,1.395,2.849,0.4,204.8444,0.3177,3,8
2018-08-06T06:01:11.20Z,46.0091986,7.363552,3186.585,-40.39,-18.73,15.35,1.383,2.825,0.31,204.87913,0.2366,3,8
2018-08-06T06:01:11.40Z,46.0091262,7.3635036,3183.656,-40.47,-18.7,15.18,1.376,2.817,0.33,204.79754,0.24895,3,8
2018-08-06T06:01:11.60Z,46.0090534,7.3634552,3180.658,-40.59,-18.66,15.04,1.369,2.809,0.33,204.69387,0.23207,3,8
2018-08-06T06:01:11.80Z,46.0089807,7.3634074,3177.63,-40.5,-18.58,14.9,1.366,2.806,0.34,204.64357,0.25707,3,8
2018-08-06T06:01:12.00Z,46.0089078,7.3633592,3174.683,-40.62,-18.62,14.86,1.36,2.799,0.33,204.62516,0.25388,3,8
2018-08-06T06:01:12.20Z,46.0088352,7.3633116,3171.817,-40.61,-18.45,14.81,1.355,2.793,0.36,204.43678,0.28857,3,8
2018-08-06T06:01:12.40Z,46.0087622,7.3632644,3168.885,-40.63,-18.27,14.78,1.358,2.792,0.4,204.20779,0.32899,3,8
2018-08-06T06:01:12.60Z,46.0086897,7.3632172,3166.151,-40.79,-18.12,14.71,1.35,2.774,0.38,203.95181,0.28277,3,8
2018-08-06T06:01:12.80Z,46.0086169,7.3631711,3163.229,-40.68,-17.9,14.75,1.346,2.764,0.36,203.74576,0.28775,3,8
2018-08-06T06:01:13.00Z,46.0085437,7.3631254,3160.243,-40.78,-17.71,14.81,1.339,2.743,0.35,203.46926,0.28349,3,8
2018-08-06T06:01:13.20Z,46.0084711,7.3630799,3157.271,-40.67,-17.56,14.9,1.325,2.711,0.32,203.3499,0.26152,3,8
2018-08-06T06:01:13.40Z,46.0083979,7.3630351,3154.224,-40.72,-17.33,15.05,1.316,2.701,0.31,203.05608,0.26492,3,8
2018-08-06T06:01:13.60Z,46.0083249,7.3629903,3151.296,-40.61,-17.11,15.24,1.312,2.705,0.35,202.85138,0.24992,3,7
2018-08-06T06:01:13.80Z,46.0082514,7.3629458,3148.157,-40.83,-17.18,15.57,1.313,2.715,0.38,202.82315,0.26166,3,8
2018-08-06T06:01:14.00Z,46.0081785,7.3629021,3145.046,-40.61,-16.9,15.68,1.31,2.725,0.36,202.59954,0.25625,3,8
2018-08-06T06:01:14.20Z,46.0081055,7.3628585,3141.95,-40.7,-16.86,15.74,1.307,2.733,0.33,202.50372,0.25073,3,8
2018-08-06T06:01:14.40Z,46.0080326,7.3628152,3138.843,-40.68,-16.78,15.83,1.306,2.742,0.34,202.42084,0.25474,3,7
2018-08-06T06:01:14.60Z,46.0079596,7.3627717,3135.704,-40.72,-16.77,15.94,1.304,2.752,0.33,202.38308,0.25318,3,7
2018-08-06T06:01:14.80Z,46.0078866,7.3627285,3132.567,-40.67,-16.7,15.99,1.303,2.763,0.34,202.32214,0.25251,3,7
2018-08-06T06:01:15.00Z,46.0078138,7.3626853,3129.426,-40.64,-16.69,15.98,1.3,2.771,0.33,202.32968,0.24223,3,7
2018-08-06T06:01:15.20Z,46.007741,7.362642,3126.324,-40.63,-16.69,15.94,1.296,2.778,0.33,202.334,0.2395,3,7
2018-08-06T06:01:15.40Z,46.0076682,7.3625985,3123.259,-40.57,-16.69,15.98,1.292,2.786,0.33,202.36233,0.26193,3,7
2018-08-06T06:01:15.60Z,46.0075955,7.3625551,3120.084,-40.5,-16.76,16.12,1.288,2.793,0.33,202.47946,0.25324,3,7
2018-08-06T06:01:15.80Z,46.0075229,7.3625118,3116.898,-40.33,-16.6,16.23,1.284,2.804,0.38,202.37543,0.26337,3,8
2018-08-06T06:01:16.00Z,46.0074502,7.3624687,3113.562,-40.37,-16.64,16.38,1.282,2.803,0.38,202.40324,0.26261,3,8
2018-08-06T06:01:16.20Z,46.0073775,7.3624254,3110.192,-40.37,-16.67,16.55,1.279,2.803,0.37,202.43315,0.2602,3,8
2018-08-06T06:01:16.40Z,46.0073047,7.3623824,3106.756,-40.42,-16.65,16.56,1.277,2.796,0.32,202.38538,0.24,3,8
2018-08-06T06:01:16.60Z,46.0072313,7.3623397,3103.08,-40.54,-16.57,16.59,1.273,2.78,0.31,202.23561,0.23301,3,8
2018-08-06T06:01:16.80Z,46.0071587,7.3622971,3099.639,-40.39,-16.59,16.38,1.27,2.77,0.35,202.32761,0.23569,3,8
2018-08-06T06:01:17.00Z,46.0070858,7.3622543,3096.194,-40.37,-16.57,16.15,1.269,2.76,0.35,202.3202,0.23726,3,8
2018-08-06T06:01:17.20Z,46.0070131,7.3622109,3092.996,-40.4,-16.77,15.98,1.269,2.758,0.37,202.54892,0.24223,3,8
2018-08-06T06:01:17.40Z,46.0069404,7.3621671,3089.774,-40.49,-16.93,15.94,1.267,2.752,0.35,202.69109,0.23318,3,8
2018-08-06T06:01:17.60Z,46.0068675,7.3621233,3086.622,-40.68,-16.87,16.03,1.266,2.75,0.36,202.5232,0.23627,3,8
2018-08-06T06:01:17.80Z,46.0067946,7.3620793,3083.375,-40.73,-17,16.22,1.265,2.742,0.36,202.65654,0.23469,3,8
2018-08-06T06:01:18.00Z,46.0067222,7.3620346,3080.356,-40.83,-16.99,16.3,1.259,2.722,0.35,202.59933,0.22637,3,8
2018-08-06T06:01:18.20Z,46.0066499,7.3619901,3077.285,-40.8,-17.02,16.36,1.253,2.703,0.35,202.63787,0.22635,3,8
2018-08-06T06:01:18.40Z,46.0065773,7.3619462,3073.98,-40.82,-16.87,16.39,1.247,2.678,0.34,202.44852,0.2264,3,8
2018-08-06T06:01:18.60Z,46.0065043,7.3619029,3070.642,-40.82,-16.94,16.23,1.241,2.662,0.34,202.53989,0.21874,3,8
2018-08-06T06:01:18.80Z,46.0064309,7.3618596,3067.339,-40.88,-16.89,16.09,1.242,2.66,0.36,202.4443,0.23877,3,8
2018-08-06T06:01:19.00Z,46.0063576,7.3618162,3064.036,-40.91,-16.9,16.08,1.242,2.655,0.37,202.44042,0.25963,3,8
2018-08-06T06:01:19.20Z,46.0062842,7.3617729,3060.779,-41.05,-16.88,16.13,1.242,2.65,0.36,202.35607,0.25951,3,8
2018-08-06T06:01:19.40Z,46.0062107,7.3617297,3057.443,-40.99,-16.72,16.42,1.242,2.643,0.36,202.19425,0.2603,3,8
2018-08-06T06:01:19.60Z,46.0061371,7.3616872,3054.042,-41.08,-16.5,16.73,1.242,2.637,0.36,201.88782,0.26106,3,8
2018-08-06T06:01:19.80Z,46.0060635,7.3616456,3050.581,-41.16,-16.26,16.92,1.241,2.632,0.33,201.55277,0.26373,3,8
2018-08-06T06:01:20.00Z,46.0059892,7.3616048,3047.186,-41.45,-15.92,16.82,1.24,2.627,0.32,201.00964,0.2631,3,8
2018-08-06T06:01:20.20Z,46.0059142,7.361565,3043.785,-41.7,-15.5,16.81,1.24,2.624,0.32,200.39661,0.26506,3,8
2018-08-06T06:01:20.40Z,46.0058388,7.361527,3040.48,-41.93,-14.73,16.79,1.242,2.636,0.37,199.35953,0.33577,3,7
2018-08-06T06:01:20.60Z,46.0057626,7.3614915,3037.127,-42.33,-13.78,16.8,1.244,2.651,0.37,198.02671,0.33841,3,7
2018-08-06T06:01:20.80Z,46.0056861,7.3614592,3033.762,-42.51,-12.5,16.8,1.247,2.668,0.38,196.38821,0.34889,3,8
2018-08-06T06:01:21.00Z,46.0056088,7.3614302,3030.405,-42.93,-11.16,16.78,1.251,2.691,0.43,194.57012,0.3917,3,8
2018-08-06T06:01:21.20Z,46.0055316,7.3614053,3027.01,-43.05,-9.73,16.71,1.253,2.716,0.42,192.73784,0.38519,3,8
2018-08-06T06:01:21.40Z,46.0054542,7.3613849,3023.677,-43.12,-8.07,16.54,1.255,2.743,0.43,190.60367,0.38701,3,8
2018-08-06T06:01:21.60Z,46.0053772,7.3613682,3020.386,-42.79,-6.43,16.44,1.263,2.775,0.53,188.55192,0.4007,3,8
2018-08-06T06:01:21.80Z,46.0053,7.3613557,3017.161,-42.82,-4.74,16.32,1.275,2.811,0.59,186.31448,0.42019,3,8
2018-08-06T06:01:22.00Z,46.0052228,7.3613479,3013.948,-42.82,-2.95,16.23,1.28,2.847,0.48,183.93448,0.37227,3,8
2018-08-06T06:01:22.20Z,46.0051457,7.3613439,3010.751,-42.67,-1.35,16.15,1.283,2.884,0.39,181.81272,0.38212,3,7
2018-08-06T06:01:22.40Z,46.0050686,7.3613434,3007.445,-42.66,-0.02,16.18,1.287,2.922,0.4,180.02339,0.37618,3,7
2018-08-06T06:01:22.60Z,46.0049921,7.3613459,3004.193,-42.51,1.12,16.26,1.296,2.965,0.45,178.48603,0.51944,3,7
2018-08-06T06:01:22.80Z,46.004916,7.3613506,3000.923,-42.33,2.05,16.36,1.309,3.01,0.48,177.22519,0.58962,3,7
2018-08-06T06:01:23.00Z,46.0048398,7.3613571,2997.656,-42.31,2.83,16.48,1.328,3.057,0.5,176.17395,0.63253,3,7
2018-08-06T06:01:23.20Z,46.0047636,7.3613657,2994.254,-42.32,3.44,16.57,1.348,3.102,0.51,175.3486,0.65353,3,7
2018-08-06T06:01:23.40Z,46.0046871,7.3613753,2990.837,-42.39,3.91,16.66,1.371,3.144,0.52,174.7324,0.66516,3,7
2018-08-06T06:01:23.60Z,46.0046109,7.3613859,2987.408,-42.28,4.3,16.72,1.389,3.176,0.5,174.18826,0.64547,3,8
2018-08-06T06:01:23.80Z,46.0045348,7.3613994,2983.714,-42.05,5.14,16.92,1.403,3.201,0.49,173.03322,0.61515,3,8
2018-08-06T06:01:24.00Z,46.0044578,7.3614125,2979.87,-42.29,5.47,17.26,1.412,3.213,0.48,172.63581,0.57778,3,8
2018-08-06T06:01:24.20Z,46.0043807,7.3614258,2975.822,-42.26,5.63,17.73,1.42,3.217,0.45,172.41276,0.541,3,8
2018-08-06T06:01:24.40Z,46.0043038,7.3614415,2971.668,-42.34,5.83,18.02,1.411,3.176,0.4,172.1612,0.46078,3,8
